"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+1.83800000000E+009, +6.12683675550E-002, +0.00000000000E+000
+1.84000000000E+009, +6.19588187733E-002, +0.00000000000E+000
+1.84200000000E+009, +6.27242630612E-002, +0.00000000000E+000
+1.84400000000E+009, +6.34690512594E-002, +0.00000000000E+000
+1.84600000000E+009, +6.41942696691E-002, +0.00000000000E+000
+1.84800000000E+009, +6.49428310223E-002, +0.00000000000E+000
+1.85000000000E+009, +6.56477634616E-002, +0.00000000000E+000
+1.85200000000E+009, +6.64163255138E-002, +0.00000000000E+000
+1.85400000000E+009, +6.71827981689E-002, +0.00000000000E+000
+1.85600000000E+009, +6.79271481780E-002, +0.00000000000E+000
+1.85800000000E+009, +6.86848118684E-002, +0.00000000000E+000
+1.86000000000E+009, +6.93951509891E-002, +0.00000000000E+000
+1.86200000000E+009, +7.01082643081E-002, +0.00000000000E+000
+1.86400000000E+009, +7.08144377445E-002, +0.00000000000E+000
+1.86600000000E+009, +7.14817952151E-002, +0.00000000000E+000
+1.86800000000E+009, +7.21579735282E-002, +0.00000000000E+000
+1.87000000000E+009, +7.28122829025E-002, +0.00000000000E+000
+1.87200000000E+009, +7.34485293666E-002, +0.00000000000E+000
+1.87400000000E+009, +7.40156318510E-002, +0.00000000000E+000
+1.87600000000E+009, +7.45709091846E-002, +0.00000000000E+000
+1.87800000000E+009, +7.51238790593E-002, +0.00000000000E+000
+1.88000000000E+009, +7.56628770497E-002, +0.00000000000E+000
+1.88200000000E+009, +7.61699293129E-002, +0.00000000000E+000
+1.88400000000E+009, +7.66683775578E-002, +0.00000000000E+000
+1.88600000000E+009, +7.71340237309E-002, +0.00000000000E+000
+1.88800000000E+009, +7.75845916819E-002, +0.00000000000E+000
+1.89000000000E+009, +7.80193390467E-002, +0.00000000000E+000
+1.89200000000E+009, +7.84195786755E-002, +0.00000000000E+000
+1.89400000000E+009, +7.87397550405E-002, +0.00000000000E+000
+1.89600000000E+009, +7.90907136701E-002, +0.00000000000E+000
+1.89800000000E+009, +7.94229414406E-002, +0.00000000000E+000
+1.90000000000E+009, +7.97051335480E-002, +0.00000000000E+000
+1.90200000000E+009, +7.99926963276E-002, +0.00000000000E+000
+1.90400000000E+009, +8.01732411529E-002, +0.00000000000E+000
+1.90600000000E+009, +8.03642379729E-002, +0.00000000000E+000
+1.90800000000E+009, +8.05920812055E-002, +0.00000000000E+000
+1.91000000000E+009, +8.06953345937E-002, +0.00000000000E+000
+1.91200000000E+009, +8.08343913251E-002, +0.00000000000E+000
+1.91400000000E+009, +8.10197813089E-002, +0.00000000000E+000
+1.91600000000E+009, +8.10633437729E-002, +0.00000000000E+000
+1.91800000000E+009, +8.07660989531E-002, +0.00000000000E+000
+1.92000000000E+009, +8.12803462914E-002, +0.00000000000E+000
+1.92200000000E+009, +8.12003136456E-002, +0.00000000000E+000
+1.92400000000E+009, +8.13287198174E-002, +0.00000000000E+000
+1.92600000000E+009, +8.14864745026E-002, +0.00000000000E+000
+1.92800000000E+009, +8.13333828974E-002, +0.00000000000E+000
+1.93000000000E+009, +8.13640672440E-002, +0.00000000000E+000
+1.93200000000E+009, +8.14592536121E-002, +0.00000000000E+000
+1.93400000000E+009, +8.12787757271E-002, +0.00000000000E+000
+1.93600000000E+009, +8.12496905698E-002, +0.00000000000E+000
+1.93800000000E+009, +8.12985793405E-002, +0.00000000000E+000
+1.94000000000E+009, +8.11122994931E-002, +0.00000000000E+000
+1.94200000000E+009, +8.10358996009E-002, +0.00000000000E+000
+1.94400000000E+009, +8.09850463562E-002, +0.00000000000E+000
+1.94600000000E+009, +8.07765298822E-002, +0.00000000000E+000
+1.94800000000E+009, +8.06512165579E-002, +0.00000000000E+000
+1.95000000000E+009, +8.05823021799E-002, +0.00000000000E+000
+1.95200000000E+009, +8.03656777927E-002, +0.00000000000E+000
+1.95400000000E+009, +8.02097858608E-002, +0.00000000000E+000
+1.95600000000E+009, +8.00747634606E-002, +0.00000000000E+000
+1.95800000000E+009, +7.98740364347E-002, +0.00000000000E+000
+1.96000000000E+009, +7.96584445834E-002, +0.00000000000E+000
+1.96200000000E+009, +7.94461108880E-002, +0.00000000000E+000
+1.96400000000E+009, +7.92041567070E-002, +0.00000000000E+000
+1.96600000000E+009, +7.89838406692E-002, +0.00000000000E+000
+1.96800000000E+009, +7.87571431316E-002, +0.00000000000E+000
+1.97000000000E+009, +7.84678026688E-002, +0.00000000000E+000
+1.97200000000E+009, +7.81920507234E-002, +0.00000000000E+000
+1.97400000000E+009, +7.79607399331E-002, +0.00000000000E+000
+1.97600000000E+009, +7.76712434698E-002, +0.00000000000E+000
+1.97800000000E+009, +7.73848995731E-002, +0.00000000000E+000
+1.98000000000E+009, +7.70656071070E-002, +0.00000000000E+000
+1.98200000000E+009, +7.67751288917E-002, +0.00000000000E+000
+1.98400000000E+009, +7.64963500668E-002, +0.00000000000E+000
+1.98600000000E+009, +7.61898528512E-002, +0.00000000000E+000
+1.98800000000E+009, +7.58611813034E-002, +0.00000000000E+000
+1.99000000000E+009, +7.55198002071E-002, +0.00000000000E+000
+1.99200000000E+009, +7.51738959818E-002, +0.00000000000E+000
+1.99400000000E+009, +7.48439111198E-002, +0.00000000000E+000
+1.99600000000E+009, +7.44780402315E-002, +0.00000000000E+000
+1.99800000000E+009, +7.41305429730E-002, +0.00000000000E+000
+2.00000000000E+009, +7.38174628944E-002, +0.00000000000E+000
+2.00200000000E+009, +7.34645325545E-002, +0.00000000000E+000
+2.00400000000E+009, +7.30749451982E-002, +0.00000000000E+000
+2.00600000000E+009, +7.27574801144E-002, +0.00000000000E+000
+2.00800000000E+009, +7.23805397962E-002, +0.00000000000E+000
+2.01000000000E+009, +7.20182382890E-002, +0.00000000000E+000
+2.01200000000E+009, +7.17057733283E-002, +0.00000000000E+000
+2.01400000000E+009, +7.13651261359E-002, +0.00000000000E+000
+2.01600000000E+009, +7.09962236379E-002, +0.00000000000E+000
+2.01800000000E+009, +7.06816184880E-002, +0.00000000000E+000
+2.02000000000E+009, +7.02835679627E-002, +0.00000000000E+000
+2.02200000000E+009, +6.98981561945E-002, +0.00000000000E+000
+2.02400000000E+009, +6.95432080694E-002, +0.00000000000E+000
+2.02600000000E+009, +6.91469619985E-002, +0.00000000000E+000
+2.02800000000E+009, +6.87571241804E-002, +0.00000000000E+000
+2.03000000000E+009, +6.83293392752E-002, +0.00000000000E+000
+2.03200000000E+009, +6.79690759453E-002, +0.00000000000E+000
+2.03400000000E+009, +6.75811765868E-002, +0.00000000000E+000
+2.03600000000E+009, +6.71264692743E-002, +0.00000000000E+000
+2.03800000000E+009, +6.67139107953E-002, +0.00000000000E+000
+2.04000000000E+009, +6.64129400694E-002, +0.00000000000E+000
+2.04200000000E+009, +6.59357646543E-002, +0.00000000000E+000
+2.04400000000E+009, +6.55302625034E-002, +0.00000000000E+000
+2.04600000000E+009, +6.51489897187E-002, +0.00000000000E+000
+2.04800000000E+009, +6.47409961354E-002, +0.00000000000E+000
+2.05000000000E+009, +6.43058068101E-002, +0.00000000000E+000
+2.05200000000E+009, +6.39686957125E-002, +0.00000000000E+000
+2.05400000000E+009, +6.35639687033E-002, +0.00000000000E+000
+2.05600000000E+009, +6.31433304662E-002, +0.00000000000E+000
+2.05800000000E+009, +6.28259558199E-002, +0.00000000000E+000
+2.06000000000E+009, +6.23892495704E-002, +0.00000000000E+000
+2.06200000000E+009, +6.20433485369E-002, +0.00000000000E+000
+2.06400000000E+009, +6.17424276226E-002, +0.00000000000E+000
+2.06600000000E+009, +6.13506249796E-002, +0.00000000000E+000
+2.06800000000E+009, +6.09818621919E-002, +0.00000000000E+000
+2.07000000000E+009, +6.06857126911E-002, +0.00000000000E+000
+2.07200000000E+009, +6.02807748532E-002, +0.00000000000E+000
+2.07400000000E+009, +5.99238533584E-002, +0.00000000000E+000
+2.07600000000E+009, +5.96115418114E-002, +0.00000000000E+000
+2.07800000000E+009, +5.92169691456E-002, +0.00000000000E+000
+2.08000000000E+009, +5.88080821822E-002, +0.00000000000E+000
+2.08200000000E+009, +5.84407049221E-002, +0.00000000000E+000
+2.08400000000E+009, +5.80580373213E-002, +0.00000000000E+000
+2.08600000000E+009, +5.77144268373E-002, +0.00000000000E+000
+2.08800000000E+009, +5.73662484121E-002, +0.00000000000E+000
+2.09000000000E+009, +5.69794746953E-002, +0.00000000000E+000
+2.09200000000E+009, +5.66441931691E-002, +0.00000000000E+000
+2.09400000000E+009, +5.63283814019E-002, +0.00000000000E+000
+2.09600000000E+009, +5.60161976453E-002, +0.00000000000E+000
+2.09800000000E+009, +5.56986988866E-002, +0.00000000000E+000
+2.10000000000E+009, +5.53804811553E-002, +0.00000000000E+000
+2.10200000000E+009, +5.51148666719E-002, +0.00000000000E+000
+2.10400000000E+009, +5.48770755557E-002, +0.00000000000E+000
+2.10600000000E+009, +5.45672400521E-002, +0.00000000000E+000
+2.10800000000E+009, +5.42905656003E-002, +0.00000000000E+000
+2.11000000000E+009, +5.40240114306E-002, +0.00000000000E+000
+2.11200000000E+009, +5.37658297813E-002, +0.00000000000E+000
+2.11400000000E+009, +5.35339634565E-002, +0.00000000000E+000
+2.11600000000E+009, +5.33051498230E-002, +0.00000000000E+000
+2.11800000000E+009, +5.30754205173E-002, +0.00000000000E+000
+2.12000000000E+009, +5.28639014182E-002, +0.00000000000E+000
+2.12200000000E+009, +5.26573642585E-002, +0.00000000000E+000
+2.12400000000E+009, +5.25158350843E-002, +0.00000000000E+000
+2.12600000000E+009, +5.23782661293E-002, +0.00000000000E+000
+2.12800000000E+009, +5.22531655204E-002, +0.00000000000E+000
+2.13000000000E+009, +5.21506694621E-002, +0.00000000000E+000
+2.13200000000E+009, +5.20643781785E-002, +0.00000000000E+000
+2.13400000000E+009, +5.19121361640E-002, +0.00000000000E+000
+2.13600000000E+009, +5.18171188195E-002, +0.00000000000E+000
+2.13800000000E+009, +5.17750106640E-002, +0.00000000000E+000
+2.14000000000E+009, +5.18175479001E-002, +0.00000000000E+000
+2.14200000000E+009, +5.17600898876E-002, +0.00000000000E+000
+2.14400000000E+009, +5.18807047148E-002, +0.00000000000E+000
+2.14600000000E+009, +5.19749184309E-002, +0.00000000000E+000
+2.14800000000E+009, +5.20940549059E-002, +0.00000000000E+000
+2.15000000000E+009, +5.22063366851E-002, +0.00000000000E+000
+2.15200000000E+009, +5.24421929922E-002, +0.00000000000E+000
+2.15400000000E+009, +5.26411910072E-002, +0.00000000000E+000
+2.15600000000E+009, +5.29112571177E-002, +0.00000000000E+000
+2.15800000000E+009, +5.32132806137E-002, +0.00000000000E+000
+2.16000000000E+009, +5.36090472200E-002, +0.00000000000E+000
+2.16200000000E+009, +5.40107376397E-002, +0.00000000000E+000
+2.16400000000E+009, +5.43840319948E-002, +0.00000000000E+000
+2.16600000000E+009, +5.49217810510E-002, +0.00000000000E+000
+2.16800000000E+009, +5.54652502008E-002, +0.00000000000E+000
+2.17000000000E+009, +5.60048737237E-002, +0.00000000000E+000
+2.17200000000E+009, +5.66006137466E-002, +0.00000000000E+000
+2.17400000000E+009, +5.71716751799E-002, +0.00000000000E+000
+2.17600000000E+009, +5.78549423536E-002, +0.00000000000E+000
+2.17800000000E+009, +5.86563790716E-002, +0.00000000000E+000
+2.18000000000E+009, +5.93872885822E-002, +0.00000000000E+000
+2.18200000000E+009, +6.01037094266E-002, +0.00000000000E+000
+2.18400000000E+009, +6.10572172929E-002, +0.00000000000E+000
+2.18600000000E+009, +6.19177327000E-002, +0.00000000000E+000
+2.18800000000E+009, +6.28665862354E-002, +0.00000000000E+000
+2.19000000000E+009, +6.39298210676E-002, +0.00000000000E+000
+2.19200000000E+009, +6.49405228695E-002, +0.00000000000E+000
+2.19400000000E+009, +6.59811752085E-002, +0.00000000000E+000
+2.19600000000E+009, +6.70596527539E-002, +0.00000000000E+000
+2.19800000000E+009, +6.81768536941E-002, +0.00000000000E+000
+2.20000000000E+009, +6.93510233189E-002, +0.00000000000E+000
+2.20200000000E+009, +7.05928663044E-002, +0.00000000000E+000
+2.20400000000E+009, +7.17701493799E-002, +0.00000000000E+000
+2.20600000000E+009, +7.29983396745E-002, +0.00000000000E+000
+2.20800000000E+009, +7.42472073206E-002, +0.00000000000E+000
+2.21000000000E+009, +7.55422684420E-002, +0.00000000000E+000
+2.21200000000E+009, +7.68990973104E-002, +0.00000000000E+000
+2.21400000000E+009, +7.81912993439E-002, +0.00000000000E+000
+2.21600000000E+009, +7.95566851292E-002, +0.00000000000E+000
+2.21800000000E+009, +8.09088308768E-002, +0.00000000000E+000
+2.22000000000E+009, +8.22915203145E-002, +0.00000000000E+000
+2.22200000000E+009, +8.36907437633E-002, +0.00000000000E+000
+2.22400000000E+009, +8.51124380652E-002, +0.00000000000E+000
+2.22600000000E+009, +8.65706453492E-002, +0.00000000000E+000
+2.22800000000E+009, +8.80833986372E-002, +0.00000000000E+000
+2.23000000000E+009, +8.95638942800E-002, +0.00000000000E+000
+2.23200000000E+009, +9.11086556485E-002, +0.00000000000E+000
+2.23400000000E+009, +9.26880279615E-002, +0.00000000000E+000
+2.23600000000E+009, +9.42164326928E-002, +0.00000000000E+000
+2.23800000000E+009, +9.57878757325E-002, +0.00000000000E+000
+2.24000000000E+009, +9.73232025518E-002, +0.00000000000E+000
+2.24200000000E+009, +9.89346785628E-002, +0.00000000000E+000
+2.24400000000E+009, +1.00557376676E-001, +0.00000000000E+000
+2.24600000000E+009, +1.02137258599E-001, +0.00000000000E+000
+2.24800000000E+009, +1.03712194488E-001, +0.00000000000E+000
+2.25000000000E+009, +1.05455512853E-001, +0.00000000000E+000
+2.25200000000E+009, +1.06960029332E-001, +0.00000000000E+000
+2.25400000000E+009, +1.08582652940E-001, +0.00000000000E+000
+2.25600000000E+009, +1.10379225534E-001, +0.00000000000E+000
+2.25800000000E+009, +1.11774617197E-001, +0.00000000000E+000
+2.26000000000E+009, +1.13405298373E-001, +0.00000000000E+000
+2.26200000000E+009, +1.15143539854E-001, +0.00000000000E+000
+2.26400000000E+009, +1.16598856208E-001, +0.00000000000E+000
+2.26600000000E+009, +1.18296891991E-001, +0.00000000000E+000
+2.26800000000E+009, +1.20084577626E-001, +0.00000000000E+000
+2.27000000000E+009, +1.21599748085E-001, +0.00000000000E+000
+2.27200000000E+009, +1.23318108731E-001, +0.00000000000E+000
+2.27400000000E+009, +1.25142555993E-001, +0.00000000000E+000
+2.27600000000E+009, +1.26701737028E-001, +0.00000000000E+000
+2.27800000000E+009, +1.28404288607E-001, +0.00000000000E+000
+2.28000000000E+009, +1.30158774784E-001, +0.00000000000E+000
+2.28200000000E+009, +1.31805994497E-001, +0.00000000000E+000
+2.28400000000E+009, +1.33548594979E-001, +0.00000000000E+000
+2.28600000000E+009, +1.35249307699E-001, +0.00000000000E+000
+2.28800000000E+009, +1.36919347059E-001, +0.00000000000E+000
+2.29000000000E+009, +1.38642900091E-001, +0.00000000000E+000
+2.29200000000E+009, +1.40329397679E-001, +0.00000000000E+000
+2.29400000000E+009, +1.42054380026E-001, +0.00000000000E+000
+2.29600000000E+009, +1.43784516314E-001, +0.00000000000E+000
+2.29800000000E+009, +1.45500496714E-001, +0.00000000000E+000
+2.30000000000E+009, +1.47185756626E-001, +0.00000000000E+000
+2.30200000000E+009, +1.48905926397E-001, +0.00000000000E+000
+2.30400000000E+009, +1.50615446173E-001, +0.00000000000E+000
+2.30600000000E+009, +1.52332719116E-001, +0.00000000000E+000
+2.30800000000E+009, +1.54051211737E-001, +0.00000000000E+000
+2.31000000000E+009, +1.55785852783E-001, +0.00000000000E+000
+2.31200000000E+009, +1.57481555076E-001, +0.00000000000E+000
+2.31400000000E+009, +1.59259860798E-001, +0.00000000000E+000
+2.31600000000E+009, +1.60998122148E-001, +0.00000000000E+000
+2.31800000000E+009, +1.62829875779E-001, +0.00000000000E+000
+2.32000000000E+009, +1.64593536539E-001, +0.00000000000E+000
+2.32200000000E+009, +1.66324590756E-001, +0.00000000000E+000
+2.32400000000E+009, +1.68129444546E-001, +0.00000000000E+000
+2.32600000000E+009, +1.69919266698E-001, +0.00000000000E+000
+2.32800000000E+009, +1.71705743113E-001, +0.00000000000E+000
+2.33000000000E+009, +1.73557095083E-001, +0.00000000000E+000
+2.33200000000E+009, +1.75427450589E-001, +0.00000000000E+000
+2.33400000000E+009, +1.77234468006E-001, +0.00000000000E+000
+2.33600000000E+009, +1.79083097455E-001, +0.00000000000E+000
+2.33800000000E+009, +1.80897495271E-001, +0.00000000000E+000
+2.34000000000E+009, +1.82719415583E-001, +0.00000000000E+000
+2.34200000000E+009, +1.84611847472E-001, +0.00000000000E+000
+2.34400000000E+009, +1.86518684921E-001, +0.00000000000E+000
+2.34600000000E+009, +1.88360513910E-001, +0.00000000000E+000
+2.34800000000E+009, +1.90254018208E-001, +0.00000000000E+000
+2.35000000000E+009, +1.92179754505E-001, +0.00000000000E+000
+2.35200000000E+009, +1.94179917843E-001, +0.00000000000E+000
+2.35400000000E+009, +1.96107698231E-001, +0.00000000000E+000
+2.35600000000E+009, +1.98150797979E-001, +0.00000000000E+000
+2.35800000000E+009, +2.00059532131E-001, +0.00000000000E+000
+2.36000000000E+009, +2.02014291419E-001, +0.00000000000E+000
+2.36200000000E+009, +2.04002970993E-001, +0.00000000000E+000
+2.36400000000E+009, +2.06088908525E-001, +0.00000000000E+000
+2.36600000000E+009, +2.08039886148E-001, +0.00000000000E+000
+2.36800000000E+009, +2.09950432246E-001, +0.00000000000E+000
+2.37000000000E+009, +2.11987511445E-001, +0.00000000000E+000
+2.37200000000E+009, +2.13957506920E-001, +0.00000000000E+000
+2.37400000000E+009, +2.15899224371E-001, +0.00000000000E+000
+2.37600000000E+009, +2.17858343031E-001, +0.00000000000E+000
+2.37800000000E+009, +2.19719942077E-001, +0.00000000000E+000
+2.38000000000E+009, +2.21637652580E-001, +0.00000000000E+000
+2.38200000000E+009, +2.23466305678E-001, +0.00000000000E+000
+2.38400000000E+009, +2.25218954690E-001, +0.00000000000E+000
+2.38600000000E+009, +2.27012170494E-001, +0.00000000000E+000
+2.38800000000E+009, +2.29001299297E-001, +0.00000000000E+000
+2.39000000000E+009, +2.30894066874E-001, +0.00000000000E+000
+2.39200000000E+009, +2.32755420893E-001, +0.00000000000E+000
+2.39400000000E+009, +2.34589447168E-001, +0.00000000000E+000
+2.39600000000E+009, +2.36370376297E-001, +0.00000000000E+000
+2.39800000000E+009, +2.38201500926E-001, +0.00000000000E+000
+2.40000000000E+009, +2.39995378047E-001, +0.00000000000E+000
+2.40200000000E+009, +2.41785919299E-001, +0.00000000000E+000
+2.40400000000E+009, +2.43596314704E-001, +0.00000000000E+000
+2.40600000000E+009, +2.45519443832E-001, +0.00000000000E+000
+2.40800000000E+009, +2.47188959860E-001, +0.00000000000E+000
+2.41000000000E+009, +2.49127302610E-001, +0.00000000000E+000
+2.41200000000E+009, +2.51159176551E-001, +0.00000000000E+000
+2.41400000000E+009, +2.53076645189E-001, +0.00000000000E+000
+2.41600000000E+009, +2.55038099960E-001, +0.00000000000E+000
+2.41800000000E+009, +2.57044352844E-001, +0.00000000000E+000
+2.42000000000E+009, +2.59148320672E-001, +0.00000000000E+000
+2.42200000000E+009, +2.61226167509E-001, +0.00000000000E+000
+2.42400000000E+009, +2.63463703125E-001, +0.00000000000E+000
+2.42600000000E+009, +2.65546875253E-001, +0.00000000000E+000
+2.42800000000E+009, +2.67763016999E-001, +0.00000000000E+000
+2.43000000000E+009, +2.70007683538E-001, +0.00000000000E+000
+2.43200000000E+009, +2.72189754179E-001, +0.00000000000E+000
+2.43400000000E+009, +2.74431846928E-001, +0.00000000000E+000
+2.43600000000E+009, +2.76840951203E-001, +0.00000000000E+000
+2.43800000000E+009, +2.79074097685E-001, +0.00000000000E+000
+2.44000000000E+009, +2.81417798190E-001, +0.00000000000E+000
+2.44200000000E+009, +2.83807842076E-001, +0.00000000000E+000
+2.44400000000E+009, +2.86244745463E-001, +0.00000000000E+000
+2.44600000000E+009, +2.88631173830E-001, +0.00000000000E+000
+2.44800000000E+009, +2.91036877349E-001, +0.00000000000E+000
+2.45000000000E+009, +2.93509932507E-001, +0.00000000000E+000
+2.45200000000E+009, +2.95959336417E-001, +0.00000000000E+000
+2.45400000000E+009, +2.98417013788E-001, +0.00000000000E+000
+2.45600000000E+009, +3.00853743220E-001, +0.00000000000E+000
+2.45800000000E+009, +3.03404380304E-001, +0.00000000000E+000
+2.46000000000E+009, +3.05909813771E-001, +0.00000000000E+000
+2.46200000000E+009, +3.08350365866E-001, +0.00000000000E+000
+2.46400000000E+009, +3.10923695694E-001, +0.00000000000E+000
+2.46600000000E+009, +3.13462102685E-001, +0.00000000000E+000
+2.46800000000E+009, +3.16003784270E-001, +0.00000000000E+000
+2.47000000000E+009, +3.18518998353E-001, +0.00000000000E+000
+2.47200000000E+009, +3.21011004392E-001, +0.00000000000E+000
+2.47400000000E+009, +3.23589379807E-001, +0.00000000000E+000
+2.47600000000E+009, +3.26069231412E-001, +0.00000000000E+000
+2.47800000000E+009, +3.28530344580E-001, +0.00000000000E+000
+2.48000000000E+009, +3.30992076487E-001, +0.00000000000E+000
+2.48200000000E+009, +3.33506325726E-001, +0.00000000000E+000
+2.48400000000E+009, +3.35997709756E-001, +0.00000000000E+000
+2.48600000000E+009, +3.38533871026E-001, +0.00000000000E+000
+2.48800000000E+009, +3.40962028849E-001, +0.00000000000E+000
+2.49000000000E+009, +3.43391588582E-001, +0.00000000000E+000
+2.49200000000E+009, +3.45738764402E-001, +0.00000000000E+000
+2.49400000000E+009, +3.48275386938E-001, +0.00000000000E+000
+2.49600000000E+009, +3.50830710988E-001, +0.00000000000E+000
+2.49800000000E+009, +3.53222195036E-001, +0.00000000000E+000
+2.50000000000E+009, +3.55647788371E-001, +0.00000000000E+000
+2.50200000000E+009, +3.58073400119E-001, +0.00000000000E+000
+2.50400000000E+009, +3.60467676520E-001, +0.00000000000E+000
+2.50600000000E+009, +3.62947662096E-001, +0.00000000000E+000
+2.50800000000E+009, +3.65488758239E-001, +0.00000000000E+000
+2.51000000000E+009, +3.67717548527E-001, +0.00000000000E+000
+2.51200000000E+009, +3.70317953905E-001, +0.00000000000E+000
+2.51400000000E+009, +3.72695955154E-001, +0.00000000000E+000
+2.51600000000E+009, +3.75089653555E-001, +0.00000000000E+000
+2.51800000000E+009, +3.77342120427E-001, +0.00000000000E+000
+2.52000000000E+009, +3.79811571339E-001, +0.00000000000E+000
+2.52200000000E+009, +3.82102500430E-001, +0.00000000000E+000
+2.52400000000E+009, +3.84506138744E-001, +0.00000000000E+000
+2.52600000000E+009, +3.86858580603E-001, +0.00000000000E+000
+2.52800000000E+009, +3.89217328603E-001, +0.00000000000E+000
+2.53000000000E+009, +3.91439345910E-001, +0.00000000000E+000
+2.53200000000E+009, +3.94029215156E-001, +0.00000000000E+000
+2.53400000000E+009, +3.96368752717E-001, +0.00000000000E+000
+2.53600000000E+009, +3.98755393794E-001, +0.00000000000E+000
+2.53800000000E+009, +4.01123110771E-001, +0.00000000000E+000
+2.54000000000E+009, +4.03508156581E-001, +0.00000000000E+000
+2.54200000000E+009, +4.05825321054E-001, +0.00000000000E+000
+2.54400000000E+009, +4.08268205421E-001, +0.00000000000E+000
+2.54600000000E+009, +4.10685856641E-001, +0.00000000000E+000
+2.54800000000E+009, +4.12794244072E-001, +0.00000000000E+000
+2.55000000000E+009, +4.15234195804E-001, +0.00000000000E+000
+2.55200000000E+009, +4.17637718406E-001, +0.00000000000E+000
+2.55400000000E+009, +4.19977218526E-001, +0.00000000000E+000
+2.55600000000E+009, +4.22335242591E-001, +0.00000000000E+000
+2.55800000000E+009, +4.24640388582E-001, +0.00000000000E+000
+2.56000000000E+009, +4.26721474707E-001, +0.00000000000E+000
+2.56200000000E+009, +4.29087276491E-001, +0.00000000000E+000
+2.56400000000E+009, +4.31376786037E-001, +0.00000000000E+000
+2.56600000000E+009, +4.33625650896E-001, +0.00000000000E+000
+2.56800000000E+009, +4.35909186429E-001, +0.00000000000E+000
+2.57000000000E+009, +4.38163737363E-001, +0.00000000000E+000
+2.57200000000E+009, +4.40411594473E-001, +0.00000000000E+000
+2.57400000000E+009, +4.42565626506E-001, +0.00000000000E+000
+2.57600000000E+009, +4.44767876046E-001, +0.00000000000E+000
+2.57800000000E+009, +4.46867726412E-001, +0.00000000000E+000
+2.58000000000E+009, +4.49033112865E-001, +0.00000000000E+000
+2.58200000000E+009, +4.51091093314E-001, +0.00000000000E+000
+2.58400000000E+009, +4.53370453999E-001, +0.00000000000E+000
+2.58600000000E+009, +4.55548730754E-001, +0.00000000000E+000
+2.58800000000E+009, +4.57665109410E-001, +0.00000000000E+000
+2.59000000000E+009, +4.59747081477E-001, +0.00000000000E+000
+2.59200000000E+009, +4.61886697214E-001, +0.00000000000E+000
+2.59400000000E+009, +4.63952314881E-001, +0.00000000000E+000
+2.59600000000E+009, +4.66159387133E-001, +0.00000000000E+000
+2.59800000000E+009, +4.68262457884E-001, +0.00000000000E+000
+2.60000000000E+009, +4.70237430995E-001, +0.00000000000E+000
+2.60200000000E+009, +4.72412484221E-001, +0.00000000000E+000
+2.60400000000E+009, +4.74583724913E-001, +0.00000000000E+000
+2.60600000000E+009, +4.76720263647E-001, +0.00000000000E+000
+2.60800000000E+009, +4.78775438152E-001, +0.00000000000E+000
+2.61000000000E+009, +4.81039985037E-001, +0.00000000000E+000
+2.61200000000E+009, +4.82912754563E-001, +0.00000000000E+000
+2.61400000000E+009, +4.85122275392E-001, +0.00000000000E+000
+2.61600000000E+009, +4.87518287910E-001, +0.00000000000E+000
+2.61800000000E+009, +4.89395695522E-001, +0.00000000000E+000
+2.62000000000E+009, +4.91561175610E-001, +0.00000000000E+000
+2.62200000000E+009, +4.93734219909E-001, +0.00000000000E+000
+2.62400000000E+009, +4.95817608113E-001, +0.00000000000E+000
+2.62600000000E+009, +4.97871593224E-001, +0.00000000000E+000
+2.62800000000E+009, +4.99991995274E-001, +0.00000000000E+000
+2.63000000000E+009, +5.02012431531E-001, +0.00000000000E+000
+2.63200000000E+009, +5.04081170881E-001, +0.00000000000E+000
+2.63400000000E+009, +5.06134463384E-001, +0.00000000000E+000
+2.63600000000E+009, +5.08110366370E-001, +0.00000000000E+000
+2.63800000000E+009, +5.10258057597E-001, +0.00000000000E+000
+2.64000000000E+009, +5.12051290403E-001, +0.00000000000E+000
+2.64200000000E+009, +5.14033700448E-001, +0.00000000000E+000
+2.64400000000E+009, +5.15991448830E-001, +0.00000000000E+000
+2.64600000000E+009, +5.17821001490E-001, +0.00000000000E+000
+2.64800000000E+009, +5.19710044720E-001, +0.00000000000E+000
+2.65000000000E+009, +5.21533373184E-001, +0.00000000000E+000
+2.65200000000E+009, +5.23415273381E-001, +0.00000000000E+000
+2.65400000000E+009, +5.25100226954E-001, +0.00000000000E+000
+2.65600000000E+009, +5.26854571671E-001, +0.00000000000E+000
+2.65800000000E+009, +5.28717439915E-001, +0.00000000000E+000
+2.66000000000E+009, +5.30490097010E-001, +0.00000000000E+000
+2.66200000000E+009, +5.32282318378E-001, +0.00000000000E+000
+2.66400000000E+009, +5.34013147619E-001, +0.00000000000E+000
+2.66600000000E+009, +5.35755435733E-001, +0.00000000000E+000
+2.66800000000E+009, +5.37527258507E-001, +0.00000000000E+000
+2.67000000000E+009, +5.39315809106E-001, +0.00000000000E+000
+2.67200000000E+009, +5.41158948274E-001, +0.00000000000E+000
+2.67400000000E+009, +5.42997832456E-001, +0.00000000000E+000
+2.67600000000E+009, +5.44818171854E-001, +0.00000000000E+000
+2.67800000000E+009, +5.46688009090E-001, +0.00000000000E+000
+2.68000000000E+009, +5.48570751934E-001, +0.00000000000E+000
+2.68200000000E+009, +5.50374263020E-001, +0.00000000000E+000
