"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.83400000000E+009, +9.08673057370E-001, +0.00000000000E+000
+1.83600000000E+009, +9.09151585643E-001, +0.00000000000E+000
+1.83800000000E+009, +9.09178063986E-001, +0.00000000000E+000
+1.84000000000E+009, +9.09426445114E-001, +0.00000000000E+000
+1.84200000000E+009, +9.09631501297E-001, +0.00000000000E+000
+1.84400000000E+009, +9.09836889877E-001, +0.00000000000E+000
+1.84600000000E+009, +9.10267238265E-001, +0.00000000000E+000
+1.84800000000E+009, +9.10308612227E-001, +0.00000000000E+000
+1.85000000000E+009, +9.10402770863E-001, +0.00000000000E+000
+1.85200000000E+009, +9.10656821501E-001, +0.00000000000E+000
+1.85400000000E+009, +9.10780887443E-001, +0.00000000000E+000
+1.85600000000E+009, +9.11109060670E-001, +0.00000000000E+000
+1.85800000000E+009, +9.11155551071E-001, +0.00000000000E+000
+1.86000000000E+009, +9.11202385583E-001, +0.00000000000E+000
+1.86200000000E+009, +9.11554871318E-001, +0.00000000000E+000
+1.86400000000E+009, +9.11528433257E-001, +0.00000000000E+000
+1.86600000000E+009, +9.11667768751E-001, +0.00000000000E+000
+1.86800000000E+009, +9.11854464612E-001, +0.00000000000E+000
+1.87000000000E+009, +9.11977340599E-001, +0.00000000000E+000
+1.87200000000E+009, +9.12004521593E-001, +0.00000000000E+000
+1.87400000000E+009, +9.12153647354E-001, +0.00000000000E+000
+1.87600000000E+009, +9.12223075095E-001, +0.00000000000E+000
+1.87800000000E+009, +9.12307253580E-001, +0.00000000000E+000
+1.88000000000E+009, +9.12438170546E-001, +0.00000000000E+000
+1.88200000000E+009, +9.12493436942E-001, +0.00000000000E+000
+1.88400000000E+009, +9.12486320123E-001, +0.00000000000E+000
+1.88600000000E+009, +9.12322454490E-001, +0.00000000000E+000
+1.88800000000E+009, +9.12427000309E-001, +0.00000000000E+000
+1.89000000000E+009, +9.12399445296E-001, +0.00000000000E+000
+1.89200000000E+009, +9.12323625050E-001, +0.00000000000E+000
+1.89400000000E+009, +9.12221749570E-001, +0.00000000000E+000
+1.89600000000E+009, +9.12176230147E-001, +0.00000000000E+000
+1.89800000000E+009, +9.12037242209E-001, +0.00000000000E+000
+1.90000000000E+009, +9.11962813204E-001, +0.00000000000E+000
+1.90200000000E+009, +9.11732398532E-001, +0.00000000000E+000
+1.90400000000E+009, +9.11776150358E-001, +0.00000000000E+000
+1.90600000000E+009, +9.11764957548E-001, +0.00000000000E+000
+1.90800000000E+009, +9.11623887435E-001, +0.00000000000E+000
+1.91000000000E+009, +9.11473671717E-001, +0.00000000000E+000
+1.91200000000E+009, +9.11636480964E-001, +0.00000000000E+000
+1.91400000000E+009, +9.11525256158E-001, +0.00000000000E+000
+1.91600000000E+009, +9.11327371308E-001, +0.00000000000E+000
+1.91800000000E+009, +9.11152711449E-001, +0.00000000000E+000
+1.92000000000E+009, +9.10932400705E-001, +0.00000000000E+000
+1.92200000000E+009, +9.10873719589E-001, +0.00000000000E+000
+1.92400000000E+009, +9.10691331569E-001, +0.00000000000E+000
+1.92600000000E+009, +9.10605327057E-001, +0.00000000000E+000
+1.92800000000E+009, +9.10772113625E-001, +0.00000000000E+000
+1.93000000000E+009, +9.10631285764E-001, +0.00000000000E+000
+1.93200000000E+009, +9.10472998728E-001, +0.00000000000E+000
+1.93400000000E+009, +9.10120531754E-001, +0.00000000000E+000
+1.93600000000E+009, +9.10133663575E-001, +0.00000000000E+000
+1.93800000000E+009, +9.10026725000E-001, +0.00000000000E+000
+1.94000000000E+009, +9.10011377272E-001, +0.00000000000E+000
+1.94200000000E+009, +9.09829728762E-001, +0.00000000000E+000
+1.94400000000E+009, +9.09707891703E-001, +0.00000000000E+000
+1.94600000000E+009, +9.09753283772E-001, +0.00000000000E+000
+1.94800000000E+009, +9.09395097837E-001, +0.00000000000E+000
+1.95000000000E+009, +9.09378352352E-001, +0.00000000000E+000
+1.95200000000E+009, +9.09484254678E-001, +0.00000000000E+000
+1.95400000000E+009, +9.09383516004E-001, +0.00000000000E+000
+1.95600000000E+009, +9.09187727058E-001, +0.00000000000E+000
+1.95800000000E+009, +9.09170147872E-001, +0.00000000000E+000
+1.96000000000E+009, +9.08959207309E-001, +0.00000000000E+000
+1.96200000000E+009, +9.09126215567E-001, +0.00000000000E+000
+1.96400000000E+009, +9.08996662007E-001, +0.00000000000E+000
+1.96600000000E+009, +9.09019370012E-001, +0.00000000000E+000
+1.96800000000E+009, +9.08808677066E-001, +0.00000000000E+000
+1.97000000000E+009, +9.08859113587E-001, +0.00000000000E+000
+1.97200000000E+009, +9.08739643252E-001, +0.00000000000E+000
+1.97400000000E+009, +9.08930623807E-001, +0.00000000000E+000
+1.97600000000E+009, +9.08828469734E-001, +0.00000000000E+000
+1.97800000000E+009, +9.08830008288E-001, +0.00000000000E+000
+1.98000000000E+009, +9.08778633522E-001, +0.00000000000E+000
+1.98200000000E+009, +9.08822548736E-001, +0.00000000000E+000
+1.98400000000E+009, +9.08719622009E-001, +0.00000000000E+000
+1.98600000000E+009, +9.08982956766E-001, +0.00000000000E+000
+1.98800000000E+009, +9.08834315549E-001, +0.00000000000E+000
+1.99000000000E+009, +9.09020150174E-001, +0.00000000000E+000
+1.99200000000E+009, +9.09061334610E-001, +0.00000000000E+000
+1.99400000000E+009, +9.09133041378E-001, +0.00000000000E+000
+1.99600000000E+009, +9.09149719070E-001, +0.00000000000E+000
+1.99800000000E+009, +9.09173110330E-001, +0.00000000000E+000
+2.00000000000E+009, +9.09110460876E-001, +0.00000000000E+000
+2.00200000000E+009, +9.09216602588E-001, +0.00000000000E+000
+2.00400000000E+009, +9.09119738202E-001, +0.00000000000E+000
+2.00600000000E+009, +9.09193609444E-001, +0.00000000000E+000
+2.00800000000E+009, +9.09212759603E-001, +0.00000000000E+000
+2.01000000000E+009, +9.09327612266E-001, +0.00000000000E+000
+2.01200000000E+009, +9.09162763165E-001, +0.00000000000E+000
+2.01400000000E+009, +9.09213812018E-001, +0.00000000000E+000
+2.01600000000E+009, +9.09366564195E-001, +0.00000000000E+000
+2.01800000000E+009, +9.09293778624E-001, +0.00000000000E+000
+2.02000000000E+009, +9.09264301602E-001, +0.00000000000E+000
+2.02200000000E+009, +9.09251984147E-001, +0.00000000000E+000
+2.02400000000E+009, +9.09377238706E-001, +0.00000000000E+000
+2.02600000000E+009, +9.09162781225E-001, +0.00000000000E+000
+2.02800000000E+009, +9.09121293114E-001, +0.00000000000E+000
+2.03000000000E+009, +9.09180344589E-001, +0.00000000000E+000
+2.03200000000E+009, +9.09114208693E-001, +0.00000000000E+000
+2.03400000000E+009, +9.09212583393E-001, +0.00000000000E+000
+2.03600000000E+009, +9.09272792539E-001, +0.00000000000E+000
+2.03800000000E+009, +9.08997225662E-001, +0.00000000000E+000
+2.04000000000E+009, +9.09127187523E-001, +0.00000000000E+000
+2.04200000000E+009, +9.08964242411E-001, +0.00000000000E+000
+2.04400000000E+009, +9.08870222167E-001, +0.00000000000E+000
+2.04600000000E+009, +9.08546555764E-001, +0.00000000000E+000
+2.04800000000E+009, +9.08771837087E-001, +0.00000000000E+000
+2.05000000000E+009, +9.08693092373E-001, +0.00000000000E+000
+2.05200000000E+009, +9.08937089954E-001, +0.00000000000E+000
+2.05400000000E+009, +9.08725226928E-001, +0.00000000000E+000
+2.05600000000E+009, +9.08857795069E-001, +0.00000000000E+000
+2.05800000000E+009, +9.08646702313E-001, +0.00000000000E+000
+2.06000000000E+009, +9.08488954528E-001, +0.00000000000E+000
+2.06200000000E+009, +9.08546759156E-001, +0.00000000000E+000
+2.06400000000E+009, +9.08378020407E-001, +0.00000000000E+000
+2.06600000000E+009, +9.08303947099E-001, +0.00000000000E+000
+2.06800000000E+009, +9.08292407659E-001, +0.00000000000E+000
+2.07000000000E+009, +9.08326171042E-001, +0.00000000000E+000
+2.07200000000E+009, +9.08404337150E-001, +0.00000000000E+000
+2.07400000000E+009, +9.08266087622E-001, +0.00000000000E+000
+2.07600000000E+009, +9.08155881315E-001, +0.00000000000E+000
+2.07800000000E+009, +9.08235096942E-001, +0.00000000000E+000
+2.08000000000E+009, +9.08049340165E-001, +0.00000000000E+000
+2.08200000000E+009, +9.08153584784E-001, +0.00000000000E+000
+2.08400000000E+009, +9.08048125106E-001, +0.00000000000E+000
+2.08600000000E+009, +9.08056842647E-001, +0.00000000000E+000
+2.08800000000E+009, +9.08140206300E-001, +0.00000000000E+000
+2.09000000000E+009, +9.08159108496E-001, +0.00000000000E+000
+2.09200000000E+009, +9.08116079124E-001, +0.00000000000E+000
+2.09400000000E+009, +9.08105252163E-001, +0.00000000000E+000
+2.09600000000E+009, +9.08230988088E-001, +0.00000000000E+000
+2.09800000000E+009, +9.08199895783E-001, +0.00000000000E+000
+2.10000000000E+009, +9.08211405414E-001, +0.00000000000E+000
+2.10200000000E+009, +9.08378364127E-001, +0.00000000000E+000
+2.10400000000E+009, +9.08344852102E-001, +0.00000000000E+000
+2.10600000000E+009, +9.08396933463E-001, +0.00000000000E+000
+2.10800000000E+009, +9.08466097424E-001, +0.00000000000E+000
+2.11000000000E+009, +9.08354389458E-001, +0.00000000000E+000
+2.11200000000E+009, +9.08454143949E-001, +0.00000000000E+000
+2.11400000000E+009, +9.08536766766E-001, +0.00000000000E+000
+2.11600000000E+009, +9.08596370326E-001, +0.00000000000E+000
+2.11800000000E+009, +9.08477487660E-001, +0.00000000000E+000
+2.12000000000E+009, +9.08468039974E-001, +0.00000000000E+000
+2.12200000000E+009, +9.08308042611E-001, +0.00000000000E+000
+2.12400000000E+009, +9.08579968541E-001, +0.00000000000E+000
+2.12600000000E+009, +9.08654380258E-001, +0.00000000000E+000
+2.12800000000E+009, +9.08824944306E-001, +0.00000000000E+000
+2.13000000000E+009, +9.08767344974E-001, +0.00000000000E+000
+2.13200000000E+009, +9.08679770718E-001, +0.00000000000E+000
+2.13400000000E+009, +9.08732500271E-001, +0.00000000000E+000
+2.13600000000E+009, +9.08781651143E-001, +0.00000000000E+000
+2.13800000000E+009, +9.08676949576E-001, +0.00000000000E+000
+2.14000000000E+009, +9.08689999347E-001, +0.00000000000E+000
+2.14200000000E+009, +9.08602119086E-001, +0.00000000000E+000
+2.14400000000E+009, +9.08565152267E-001, +0.00000000000E+000
+2.14600000000E+009, +9.08484250630E-001, +0.00000000000E+000
+2.14800000000E+009, +9.08590834772E-001, +0.00000000000E+000
+2.15000000000E+009, +9.08297119293E-001, +0.00000000000E+000
+2.15200000000E+009, +9.08195011604E-001, +0.00000000000E+000
+2.15400000000E+009, +9.08222047351E-001, +0.00000000000E+000
+2.15600000000E+009, +9.08438876544E-001, +0.00000000000E+000
+2.15800000000E+009, +9.08241282925E-001, +0.00000000000E+000
+2.16000000000E+009, +9.08081304364E-001, +0.00000000000E+000
+2.16200000000E+009, +9.08009371264E-001, +0.00000000000E+000
+2.16400000000E+009, +9.07786003326E-001, +0.00000000000E+000
+2.16600000000E+009, +9.07789629115E-001, +0.00000000000E+000
+2.16800000000E+009, +9.07621169985E-001, +0.00000000000E+000
+2.17000000000E+009, +9.07350224151E-001, +0.00000000000E+000
+2.17200000000E+009, +9.07197118987E-001, +0.00000000000E+000
+2.17400000000E+009, +9.07330945945E-001, +0.00000000000E+000
+2.17600000000E+009, +9.07102686869E-001, +0.00000000000E+000
+2.17800000000E+009, +9.07012320756E-001, +0.00000000000E+000
+2.18000000000E+009, +9.06856137783E-001, +0.00000000000E+000
+2.18200000000E+009, +9.06690157558E-001, +0.00000000000E+000
+2.18400000000E+009, +9.06481600832E-001, +0.00000000000E+000
+2.18600000000E+009, +9.06312317256E-001, +0.00000000000E+000
+2.18800000000E+009, +9.05993309977E-001, +0.00000000000E+000
+2.19000000000E+009, +9.05958751238E-001, +0.00000000000E+000
+2.19200000000E+009, +9.05690601793E-001, +0.00000000000E+000
+2.19400000000E+009, +9.05562245630E-001, +0.00000000000E+000
+2.19600000000E+009, +9.05519806286E-001, +0.00000000000E+000
+2.19800000000E+009, +9.05395304760E-001, +0.00000000000E+000
+2.20000000000E+009, +9.05182791596E-001, +0.00000000000E+000
+2.20200000000E+009, +9.05002831723E-001, +0.00000000000E+000
+2.20400000000E+009, +9.04745454537E-001, +0.00000000000E+000
+2.20600000000E+009, +9.04642122336E-001, +0.00000000000E+000
+2.20800000000E+009, +9.04604458202E-001, +0.00000000000E+000
+2.21000000000E+009, +9.04446837762E-001, +0.00000000000E+000
+2.21200000000E+009, +9.04196285764E-001, +0.00000000000E+000
+2.21400000000E+009, +9.04152410046E-001, +0.00000000000E+000
+2.21600000000E+009, +9.03775625340E-001, +0.00000000000E+000
+2.21800000000E+009, +9.03699478010E-001, +0.00000000000E+000
+2.22000000000E+009, +9.03469135289E-001, +0.00000000000E+000
+2.22200000000E+009, +9.03250820837E-001, +0.00000000000E+000
+2.22400000000E+009, +9.03139918643E-001, +0.00000000000E+000
+2.22600000000E+009, +9.02725453725E-001, +0.00000000000E+000
+2.22800000000E+009, +9.02781011047E-001, +0.00000000000E+000
+2.23000000000E+009, +9.02609121529E-001, +0.00000000000E+000
+2.23200000000E+009, +9.02285543716E-001, +0.00000000000E+000
+2.23400000000E+009, +9.02113884868E-001, +0.00000000000E+000
+2.23600000000E+009, +9.02063373610E-001, +0.00000000000E+000
+2.23800000000E+009, +9.01711705391E-001, +0.00000000000E+000
+2.24000000000E+009, +9.01587415196E-001, +0.00000000000E+000
+2.24200000000E+009, +9.01460240552E-001, +0.00000000000E+000
+2.24400000000E+009, +9.01186354029E-001, +0.00000000000E+000
+2.24600000000E+009, +9.00792750875E-001, +0.00000000000E+000
+2.24800000000E+009, +9.00723831474E-001, +0.00000000000E+000
+2.25000000000E+009, +9.00615772762E-001, +0.00000000000E+000
+2.25200000000E+009, +9.00602234108E-001, +0.00000000000E+000
+2.25400000000E+009, +9.00343557408E-001, +0.00000000000E+000
+2.25600000000E+009, +9.00012155024E-001, +0.00000000000E+000
+2.25800000000E+009, +8.99605141751E-001, +0.00000000000E+000
+2.26000000000E+009, +8.99497074237E-001, +0.00000000000E+000
+2.26200000000E+009, +8.99590583089E-001, +0.00000000000E+000
+2.26400000000E+009, +8.99371528467E-001, +0.00000000000E+000
+2.26600000000E+009, +8.99080690220E-001, +0.00000000000E+000
+2.26800000000E+009, +8.98808747202E-001, +0.00000000000E+000
+2.27000000000E+009, +8.98560217094E-001, +0.00000000000E+000
+2.27200000000E+009, +8.98078287372E-001, +0.00000000000E+000
+2.27400000000E+009, +8.97985777537E-001, +0.00000000000E+000
+2.27600000000E+009, +8.97909145880E-001, +0.00000000000E+000
+2.27800000000E+009, +8.97647164221E-001, +0.00000000000E+000
+2.28000000000E+009, +8.97250633739E-001, +0.00000000000E+000
+2.28200000000E+009, +8.96919216670E-001, +0.00000000000E+000
+2.28400000000E+009, +8.96929298608E-001, +0.00000000000E+000
+2.28600000000E+009, +8.96771470133E-001, +0.00000000000E+000
+2.28800000000E+009, +8.96595104440E-001, +0.00000000000E+000
+2.29000000000E+009, +8.96358952835E-001, +0.00000000000E+000
+2.29200000000E+009, +8.95985799349E-001, +0.00000000000E+000
+2.29400000000E+009, +8.95925188558E-001, +0.00000000000E+000
+2.29600000000E+009, +8.95734010056E-001, +0.00000000000E+000
+2.29800000000E+009, +8.95514753821E-001, +0.00000000000E+000
+2.30000000000E+009, +8.95386722379E-001, +0.00000000000E+000
+2.30200000000E+009, +8.95212327384E-001, +0.00000000000E+000
+2.30400000000E+009, +8.95156407716E-001, +0.00000000000E+000
+2.30600000000E+009, +8.94909686546E-001, +0.00000000000E+000
+2.30800000000E+009, +8.94644354529E-001, +0.00000000000E+000
+2.31000000000E+009, +8.94445987276E-001, +0.00000000000E+000
+2.31200000000E+009, +8.94252298506E-001, +0.00000000000E+000
+2.31400000000E+009, +8.94024616269E-001, +0.00000000000E+000
+2.31600000000E+009, +8.93918805521E-001, +0.00000000000E+000
+2.31800000000E+009, +8.93791669543E-001, +0.00000000000E+000
+2.32000000000E+009, +8.93699964896E-001, +0.00000000000E+000
+2.32200000000E+009, +8.93535617705E-001, +0.00000000000E+000
+2.32400000000E+009, +8.93321281441E-001, +0.00000000000E+000
+2.32600000000E+009, +8.92947372358E-001, +0.00000000000E+000
+2.32800000000E+009, +8.92724703291E-001, +0.00000000000E+000
+2.33000000000E+009, +8.92754830046E-001, +0.00000000000E+000
+2.33200000000E+009, +8.92730300994E-001, +0.00000000000E+000
+2.33400000000E+009, +8.92551525365E-001, +0.00000000000E+000
+2.33600000000E+009, +8.92282416047E-001, +0.00000000000E+000
+2.33800000000E+009, +8.91923019675E-001, +0.00000000000E+000
+2.34000000000E+009, +8.91767630463E-001, +0.00000000000E+000
+2.34200000000E+009, +8.91643349777E-001, +0.00000000000E+000
+2.34400000000E+009, +8.91165267641E-001, +0.00000000000E+000
+2.34600000000E+009, +8.91041866009E-001, +0.00000000000E+000
+2.34800000000E+009, +8.90559793195E-001, +0.00000000000E+000
+2.35000000000E+009, +8.90260236427E-001, +0.00000000000E+000
+2.35200000000E+009, +8.89824669601E-001, +0.00000000000E+000
+2.35400000000E+009, +8.89255987833E-001, +0.00000000000E+000
+2.35600000000E+009, +8.88888621505E-001, +0.00000000000E+000
+2.35800000000E+009, +8.88181450623E-001, +0.00000000000E+000
+2.36000000000E+009, +8.87842110659E-001, +0.00000000000E+000
+2.36200000000E+009, +8.87288398712E-001, +0.00000000000E+000
+2.36400000000E+009, +8.86555443058E-001, +0.00000000000E+000
+2.36600000000E+009, +8.86011644384E-001, +0.00000000000E+000
+2.36800000000E+009, +8.85258597766E-001, +0.00000000000E+000
+2.37000000000E+009, +8.84322907846E-001, +0.00000000000E+000
+2.37200000000E+009, +8.83546440534E-001, +0.00000000000E+000
+2.37400000000E+009, +8.82694913639E-001, +0.00000000000E+000
+2.37600000000E+009, +8.82073720970E-001, +0.00000000000E+000
+2.37800000000E+009, +8.80949718055E-001, +0.00000000000E+000
+2.38000000000E+009, +8.80046844098E-001, +0.00000000000E+000
+2.38200000000E+009, +8.79133252952E-001, +0.00000000000E+000
+2.38400000000E+009, +8.77899469753E-001, +0.00000000000E+000
+2.38600000000E+009, +8.76893555042E-001, +0.00000000000E+000
+2.38800000000E+009, +8.75661446048E-001, +0.00000000000E+000
+2.39000000000E+009, +8.74619279876E-001, +0.00000000000E+000
+2.39200000000E+009, +8.73382039155E-001, +0.00000000000E+000
+2.39400000000E+009, +8.72031093308E-001, +0.00000000000E+000
+2.39600000000E+009, +8.70961370201E-001, +0.00000000000E+000
+2.39800000000E+009, +8.69835554047E-001, +0.00000000000E+000
+2.40000000000E+009, +8.68666363376E-001, +0.00000000000E+000
+2.40200000000E+009, +8.67501988088E-001, +0.00000000000E+000
+2.40400000000E+009, +8.66215015882E-001, +0.00000000000E+000
+2.40600000000E+009, +8.64927404685E-001, +0.00000000000E+000
+2.40800000000E+009, +8.63821532158E-001, +0.00000000000E+000
+2.41000000000E+009, +8.62551029869E-001, +0.00000000000E+000
+2.41200000000E+009, +8.61205120417E-001, +0.00000000000E+000
+2.41400000000E+009, +8.59792578710E-001, +0.00000000000E+000
+2.41600000000E+009, +8.58530914255E-001, +0.00000000000E+000
+2.41800000000E+009, +8.57393297972E-001, +0.00000000000E+000
+2.42000000000E+009, +8.56054342500E-001, +0.00000000000E+000
+2.42200000000E+009, +8.54895032629E-001, +0.00000000000E+000
+2.42400000000E+009, +8.53613806907E-001, +0.00000000000E+000
+2.42600000000E+009, +8.52333404654E-001, +0.00000000000E+000
+2.42800000000E+009, +8.51107724547E-001, +0.00000000000E+000
+2.43000000000E+009, +8.49929435603E-001, +0.00000000000E+000
+2.43200000000E+009, +8.48429305462E-001, +0.00000000000E+000
+2.43400000000E+009, +8.47245636102E-001, +0.00000000000E+000
+2.43600000000E+009, +8.46091835871E-001, +0.00000000000E+000
+2.43800000000E+009, +8.44857257917E-001, +0.00000000000E+000
+2.44000000000E+009, +8.43472869320E-001, +0.00000000000E+000
+2.44200000000E+009, +8.42553537481E-001, +0.00000000000E+000
+2.44400000000E+009, +8.41467983795E-001, +0.00000000000E+000
+2.44600000000E+009, +8.40311700789E-001, +0.00000000000E+000
+2.44800000000E+009, +8.39200133092E-001, +0.00000000000E+000
+2.45000000000E+009, +8.38032759525E-001, +0.00000000000E+000
+2.45200000000E+009, +8.36906538343E-001, +0.00000000000E+000
+2.45400000000E+009, +8.35940178848E-001, +0.00000000000E+000
+2.45600000000E+009, +8.34938189844E-001, +0.00000000000E+000
+2.45800000000E+009, +8.33706558959E-001, +0.00000000000E+000
+2.46000000000E+009, +8.32910175885E-001, +0.00000000000E+000
+2.46200000000E+009, +8.31899368672E-001, +0.00000000000E+000
+2.46400000000E+009, +8.31052531750E-001, +0.00000000000E+000
+2.46600000000E+009, +8.29952546788E-001, +0.00000000000E+000
+2.46800000000E+009, +8.29003943223E-001, +0.00000000000E+000
+2.47000000000E+009, +8.27912519601E-001, +0.00000000000E+000
+2.47200000000E+009, +8.27051569669E-001, +0.00000000000E+000
+2.47400000000E+009, +8.26075635821E-001, +0.00000000000E+000
+2.47600000000E+009, +8.25135056041E-001, +0.00000000000E+000
+2.47800000000E+009, +8.23900527586E-001, +0.00000000000E+000
+2.48000000000E+009, +8.23116657076E-001, +0.00000000000E+000
+2.48200000000E+009, +8.22261251392E-001, +0.00000000000E+000
+2.48400000000E+009, +8.21060071163E-001, +0.00000000000E+000
+2.48600000000E+009, +8.20054518045E-001, +0.00000000000E+000
+2.48800000000E+009, +8.18933080688E-001, +0.00000000000E+000
+2.49000000000E+009, +8.17981440146E-001, +0.00000000000E+000
+2.49200000000E+009, +8.16866819854E-001, +0.00000000000E+000
+2.49400000000E+009, +8.15735965018E-001, +0.00000000000E+000
+2.49600000000E+009, +8.14552785383E-001, +0.00000000000E+000
+2.49800000000E+009, +8.13502438759E-001, +0.00000000000E+000
+2.50000000000E+009, +8.12319492005E-001, +0.00000000000E+000
+2.50200000000E+009, +8.11272980208E-001, +0.00000000000E+000
+2.50400000000E+009, +8.10151098686E-001, +0.00000000000E+000
+2.50600000000E+009, +8.08814600892E-001, +0.00000000000E+000
+2.50800000000E+009, +8.07628879332E-001, +0.00000000000E+000
+2.51000000000E+009, +8.06421215060E-001, +0.00000000000E+000
+2.51200000000E+009, +8.05002486678E-001, +0.00000000000E+000
+2.51400000000E+009, +8.03765044664E-001, +0.00000000000E+000
+2.51600000000E+009, +8.02686983619E-001, +0.00000000000E+000
+2.51800000000E+009, +8.01423335979E-001, +0.00000000000E+000
+2.52000000000E+009, +8.00336728493E-001, +0.00000000000E+000
+2.52200000000E+009, +7.99015928395E-001, +0.00000000000E+000
+2.52400000000E+009, +7.97637133826E-001, +0.00000000000E+000
+2.52600000000E+009, +7.96209440633E-001, +0.00000000000E+000
+2.52800000000E+009, +7.95205485731E-001, +0.00000000000E+000
+2.53000000000E+009, +7.93853651497E-001, +0.00000000000E+000
+2.53200000000E+009, +7.92516653482E-001, +0.00000000000E+000
+2.53400000000E+009, +7.91220493628E-001, +0.00000000000E+000
+2.53600000000E+009, +7.90189851503E-001, +0.00000000000E+000
+2.53800000000E+009, +7.89139366726E-001, +0.00000000000E+000
+2.54000000000E+009, +7.88040449103E-001, +0.00000000000E+000
+2.54200000000E+009, +7.86714158691E-001, +0.00000000000E+000
+2.54400000000E+009, +7.85589921963E-001, +0.00000000000E+000
+2.54600000000E+009, +7.84720342873E-001, +0.00000000000E+000
+2.54800000000E+009, +7.83513568223E-001, +0.00000000000E+000
+2.55000000000E+009, +7.82375636800E-001, +0.00000000000E+000
+2.55200000000E+009, +7.81492151582E-001, +0.00000000000E+000
+2.55400000000E+009, +7.80342362493E-001, +0.00000000000E+000
+2.55600000000E+009, +7.79173149104E-001, +0.00000000000E+000
+2.55800000000E+009, +7.78213593199E-001, +0.00000000000E+000
+2.56000000000E+009, +7.77413302679E-001, +0.00000000000E+000
+2.56200000000E+009, +7.76481678974E-001, +0.00000000000E+000
+2.56400000000E+009, +7.75534015784E-001, +0.00000000000E+000
+2.56600000000E+009, +7.74600036218E-001, +0.00000000000E+000
+2.56800000000E+009, +7.73802696083E-001, +0.00000000000E+000
+2.57000000000E+009, +7.73079160781E-001, +0.00000000000E+000
+2.57200000000E+009, +7.72169361567E-001, +0.00000000000E+000
+2.57400000000E+009, +7.71424167723E-001, +0.00000000000E+000
+2.57600000000E+009, +7.70318773005E-001, +0.00000000000E+000
+2.57800000000E+009, +7.69461696652E-001, +0.00000000000E+000
+2.58000000000E+009, +7.68887593900E-001, +0.00000000000E+000
+2.58200000000E+009, +7.67803736672E-001, +0.00000000000E+000
+2.58400000000E+009, +7.66929615831E-001, +0.00000000000E+000
+2.58600000000E+009, +7.65913144302E-001, +0.00000000000E+000
+2.58800000000E+009, +7.65211865405E-001, +0.00000000000E+000
+2.59000000000E+009, +7.64242022842E-001, +0.00000000000E+000
+2.59200000000E+009, +7.63433031805E-001, +0.00000000000E+000
+2.59400000000E+009, +7.62493902795E-001, +0.00000000000E+000
+2.59600000000E+009, +7.61512097996E-001, +0.00000000000E+000
+2.59800000000E+009, +7.60268259989E-001, +0.00000000000E+000
+2.60000000000E+009, +7.59202161553E-001, +0.00000000000E+000
+2.60200000000E+009, +7.58066076339E-001, +0.00000000000E+000
+2.60400000000E+009, +7.56809756841E-001, +0.00000000000E+000
+2.60600000000E+009, +7.55639824937E-001, +0.00000000000E+000
+2.60800000000E+009, +7.54352272192E-001, +0.00000000000E+000
+2.61000000000E+009, +7.53007577887E-001, +0.00000000000E+000
+2.61200000000E+009, +7.51609727184E-001, +0.00000000000E+000
+2.61400000000E+009, +7.50129933979E-001, +0.00000000000E+000
+2.61600000000E+009, +7.48465945224E-001, +0.00000000000E+000
+2.61800000000E+009, +7.46947496980E-001, +0.00000000000E+000
+2.62000000000E+009, +7.45117087375E-001, +0.00000000000E+000
+2.62200000000E+009, +7.43297589036E-001, +0.00000000000E+000
+2.62400000000E+009, +7.41493384305E-001, +0.00000000000E+000
+2.62600000000E+009, +7.39409787109E-001, +0.00000000000E+000
+2.62800000000E+009, +7.37365130518E-001, +0.00000000000E+000
+2.63000000000E+009, +7.35239486908E-001, +0.00000000000E+000
+2.63200000000E+009, +7.32950719154E-001, +0.00000000000E+000
+2.63400000000E+009, +7.30509791480E-001, +0.00000000000E+000
+2.63600000000E+009, +7.27916611524E-001, +0.00000000000E+000
+2.63800000000E+009, +7.25627779946E-001, +0.00000000000E+000
+2.64000000000E+009, +7.23042311897E-001, +0.00000000000E+000
+2.64200000000E+009, +7.20320026034E-001, +0.00000000000E+000
+2.64400000000E+009, +7.17608703800E-001, +0.00000000000E+000
+2.64600000000E+009, +7.14849388394E-001, +0.00000000000E+000
+2.64800000000E+009, +7.12130772797E-001, +0.00000000000E+000
+2.65000000000E+009, +7.09264771921E-001, +0.00000000000E+000
+2.65200000000E+009, +7.06350836794E-001, +0.00000000000E+000
+2.65400000000E+009, +7.03339473167E-001, +0.00000000000E+000
+2.65600000000E+009, +7.00314718416E-001, +0.00000000000E+000
+2.65800000000E+009, +6.97463193708E-001, +0.00000000000E+000
+2.66000000000E+009, +6.94665091825E-001, +0.00000000000E+000
+2.66200000000E+009, +6.91604360062E-001, +0.00000000000E+000
+2.66400000000E+009, +6.88480030083E-001, +0.00000000000E+000
+2.66600000000E+009, +6.85655872299E-001, +0.00000000000E+000
+2.66800000000E+009, +6.82722932335E-001, +0.00000000000E+000
+2.67000000000E+009, +6.79832655023E-001, +0.00000000000E+000
+2.67200000000E+009, +6.76962820529E-001, +0.00000000000E+000
+2.67400000000E+009, +6.74116899847E-001, +0.00000000000E+000
+2.67600000000E+009, +6.70988253380E-001, +0.00000000000E+000
+2.67800000000E+009, +6.68318943040E-001, +0.00000000000E+000
