"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.83800000000E+009, -8.25088277698E-001, +0.00000000000E+000
+1.84000000000E+009, -8.22707025083E-001, +0.00000000000E+000
+1.84200000000E+009, -8.22109982608E-001, +0.00000000000E+000
+1.84400000000E+009, -8.19825621064E-001, +0.00000000000E+000
+1.84600000000E+009, -8.19971326650E-001, +0.00000000000E+000
+1.84800000000E+009, -8.15825813630E-001, +0.00000000000E+000
+1.85000000000E+009, -8.13692364174E-001, +0.00000000000E+000
+1.85200000000E+009, -8.11992617447E-001, +0.00000000000E+000
+1.85400000000E+009, -8.10038579126E-001, +0.00000000000E+000
+1.85600000000E+009, -8.06578142678E-001, +0.00000000000E+000
+1.85800000000E+009, -8.07297164291E-001, +0.00000000000E+000
+1.86000000000E+009, -8.05524601483E-001, +0.00000000000E+000
+1.86200000000E+009, -8.04910889763E-001, +0.00000000000E+000
+1.86400000000E+009, -8.03425701927E-001, +0.00000000000E+000
+1.86600000000E+009, -8.03415524255E-001, +0.00000000000E+000
+1.86800000000E+009, -8.00822879753E-001, +0.00000000000E+000
+1.87000000000E+009, -7.98862457057E-001, +0.00000000000E+000
+1.87200000000E+009, -7.99489877937E-001, +0.00000000000E+000
+1.87400000000E+009, -7.97747392584E-001, +0.00000000000E+000
+1.87600000000E+009, -7.98406120466E-001, +0.00000000000E+000
+1.87800000000E+009, -7.96498237174E-001, +0.00000000000E+000
+1.88000000000E+009, -7.96289213148E-001, +0.00000000000E+000
+1.88200000000E+009, -7.96473987814E-001, +0.00000000000E+000
+1.88400000000E+009, -7.96110650982E-001, +0.00000000000E+000
+1.88600000000E+009, -7.95964205765E-001, +0.00000000000E+000
+1.88800000000E+009, -7.95738182083E-001, +0.00000000000E+000
+1.89000000000E+009, -7.95551576936E-001, +0.00000000000E+000
+1.89200000000E+009, -7.95825856972E-001, +0.00000000000E+000
+1.89400000000E+009, -7.96626187728E-001, +0.00000000000E+000
+1.89600000000E+009, -7.97103764763E-001, +0.00000000000E+000
+1.89800000000E+009, -7.97884855240E-001, +0.00000000000E+000
+1.90000000000E+009, -8.00590936629E-001, +0.00000000000E+000
+1.90200000000E+009, -8.01084740024E-001, +0.00000000000E+000
+1.90400000000E+009, -8.01261556880E-001, +0.00000000000E+000
+1.90600000000E+009, -8.01230768629E-001, +0.00000000000E+000
+1.90800000000E+009, -8.01936009938E-001, +0.00000000000E+000
+1.91000000000E+009, -8.04119564068E-001, +0.00000000000E+000
+1.91200000000E+009, -8.04613158743E-001, +0.00000000000E+000
+1.91400000000E+009, -8.04029746995E-001, +0.00000000000E+000
+1.91600000000E+009, -8.06516107543E-001, +0.00000000000E+000
+1.91800000000E+009, -8.05858804398E-001, +0.00000000000E+000
+1.92000000000E+009, -8.10367477787E-001, +0.00000000000E+000
+1.92200000000E+009, -8.11188313813E-001, +0.00000000000E+000
+1.92400000000E+009, -8.11556643220E-001, +0.00000000000E+000
+1.92600000000E+009, -8.14537729526E-001, +0.00000000000E+000
+1.92800000000E+009, -8.12585418841E-001, +0.00000000000E+000
+1.93000000000E+009, -8.13907390051E-001, +0.00000000000E+000
+1.93200000000E+009, -8.16071773284E-001, +0.00000000000E+000
+1.93400000000E+009, -8.18195475481E-001, +0.00000000000E+000
+1.93600000000E+009, -8.18934564567E-001, +0.00000000000E+000
+1.93800000000E+009, -8.19555082734E-001, +0.00000000000E+000
+1.94000000000E+009, -8.20102959181E-001, +0.00000000000E+000
+1.94200000000E+009, -8.21300341047E-001, +0.00000000000E+000
+1.94400000000E+009, -8.22862613861E-001, +0.00000000000E+000
+1.94600000000E+009, -8.24076856376E-001, +0.00000000000E+000
+1.94800000000E+009, -8.23215363964E-001, +0.00000000000E+000
+1.95000000000E+009, -8.24771527360E-001, +0.00000000000E+000
+1.95200000000E+009, -8.23969400279E-001, +0.00000000000E+000
+1.95400000000E+009, -8.23980430446E-001, +0.00000000000E+000
+1.95600000000E+009, -8.26363875396E-001, +0.00000000000E+000
+1.95800000000E+009, -8.27144692414E-001, +0.00000000000E+000
+1.96000000000E+009, -8.27038905080E-001, +0.00000000000E+000
+1.96200000000E+009, -8.28893832188E-001, +0.00000000000E+000
+1.96400000000E+009, -8.29778825967E-001, +0.00000000000E+000
+1.96600000000E+009, -8.29681092445E-001, +0.00000000000E+000
+1.96800000000E+009, -8.29417287988E-001, +0.00000000000E+000
+1.97000000000E+009, -8.29296173776E-001, +0.00000000000E+000
+1.97200000000E+009, -8.30063463995E-001, +0.00000000000E+000
+1.97400000000E+009, -8.28496567328E-001, +0.00000000000E+000
+1.97600000000E+009, -8.29790639178E-001, +0.00000000000E+000
+1.97800000000E+009, -8.29754861392E-001, +0.00000000000E+000
+1.98000000000E+009, -8.30060356104E-001, +0.00000000000E+000
+1.98200000000E+009, -8.29434523946E-001, +0.00000000000E+000
+1.98400000000E+009, -8.28964365011E-001, +0.00000000000E+000
+1.98600000000E+009, -8.29340510833E-001, +0.00000000000E+000
+1.98800000000E+009, -8.30219751556E-001, +0.00000000000E+000
+1.99000000000E+009, -8.29513140391E-001, +0.00000000000E+000
+1.99200000000E+009, -8.28790877769E-001, +0.00000000000E+000
+1.99400000000E+009, -8.29360813706E-001, +0.00000000000E+000
+1.99600000000E+009, -8.28836132855E-001, +0.00000000000E+000
+1.99800000000E+009, -8.28997260759E-001, +0.00000000000E+000
+2.00000000000E+009, -8.28692700490E-001, +0.00000000000E+000
+2.00200000000E+009, -8.29030771845E-001, +0.00000000000E+000
+2.00400000000E+009, -8.28618615252E-001, +0.00000000000E+000
+2.00600000000E+009, -8.27872799378E-001, +0.00000000000E+000
+2.00800000000E+009, -8.26792632609E-001, +0.00000000000E+000
+2.01000000000E+009, -8.26375566332E-001, +0.00000000000E+000
+2.01200000000E+009, -8.28619527307E-001, +0.00000000000E+000
+2.01400000000E+009, -8.27245337871E-001, +0.00000000000E+000
+2.01600000000E+009, -8.25685184853E-001, +0.00000000000E+000
+2.01800000000E+009, -8.28855004048E-001, +0.00000000000E+000
+2.02000000000E+009, -8.28241882633E-001, +0.00000000000E+000
+2.02200000000E+009, -8.29028891682E-001, +0.00000000000E+000
+2.02400000000E+009, -8.28728780020E-001, +0.00000000000E+000
+2.02600000000E+009, -8.29565428036E-001, +0.00000000000E+000
+2.02800000000E+009, -8.29027891691E-001, +0.00000000000E+000
+2.03000000000E+009, -8.30100361591E-001, +0.00000000000E+000
+2.03200000000E+009, -8.31219531485E-001, +0.00000000000E+000
+2.03400000000E+009, -8.32382519898E-001, +0.00000000000E+000
+2.03600000000E+009, -8.30219007885E-001, +0.00000000000E+000
+2.03800000000E+009, -8.30106620409E-001, +0.00000000000E+000
+2.04000000000E+009, -8.30555232547E-001, +0.00000000000E+000
+2.04200000000E+009, -8.33737963769E-001, +0.00000000000E+000
+2.04400000000E+009, -8.34343751471E-001, +0.00000000000E+000
+2.04600000000E+009, -8.33582470633E-001, +0.00000000000E+000
+2.04800000000E+009, -8.36135022307E-001, +0.00000000000E+000
+2.05000000000E+009, -8.34490654479E-001, +0.00000000000E+000
+2.05200000000E+009, -8.34262364540E-001, +0.00000000000E+000
+2.05400000000E+009, -8.34085745681E-001, +0.00000000000E+000
+2.05600000000E+009, -8.36223181617E-001, +0.00000000000E+000
+2.05800000000E+009, -8.37652711445E-001, +0.00000000000E+000
+2.06000000000E+009, -8.33624146033E-001, +0.00000000000E+000
+2.06200000000E+009, -8.35488357178E-001, +0.00000000000E+000
+2.06400000000E+009, -8.35606477596E-001, +0.00000000000E+000
+2.06600000000E+009, -8.38830993538E-001, +0.00000000000E+000
+2.06800000000E+009, -8.38219351422E-001, +0.00000000000E+000
+2.07000000000E+009, -8.38424280504E-001, +0.00000000000E+000
+2.07200000000E+009, -8.37956830051E-001, +0.00000000000E+000
+2.07400000000E+009, -8.39686415746E-001, +0.00000000000E+000
+2.07600000000E+009, -8.40555217302E-001, +0.00000000000E+000
+2.07800000000E+009, -8.39200698496E-001, +0.00000000000E+000
+2.08000000000E+009, -8.39519263717E-001, +0.00000000000E+000
+2.08200000000E+009, -8.38335197453E-001, +0.00000000000E+000
+2.08400000000E+009, -8.39857671252E-001, +0.00000000000E+000
+2.08600000000E+009, -8.41280741400E-001, +0.00000000000E+000
+2.08800000000E+009, -8.39350139831E-001, +0.00000000000E+000
+2.09000000000E+009, -8.39915814220E-001, +0.00000000000E+000
+2.09200000000E+009, -8.40030593926E-001, +0.00000000000E+000
+2.09400000000E+009, -8.39627752540E-001, +0.00000000000E+000
+2.09600000000E+009, -8.39129584964E-001, +0.00000000000E+000
+2.09800000000E+009, -8.37558158460E-001, +0.00000000000E+000
+2.10000000000E+009, -8.38515058073E-001, +0.00000000000E+000
+2.10200000000E+009, -8.37735460490E-001, +0.00000000000E+000
+2.10400000000E+009, -8.39163079742E-001, +0.00000000000E+000
+2.10600000000E+009, -8.37357686416E-001, +0.00000000000E+000
+2.10800000000E+009, -8.37875569410E-001, +0.00000000000E+000
+2.11000000000E+009, -8.37893126304E-001, +0.00000000000E+000
+2.11200000000E+009, -8.37623284991E-001, +0.00000000000E+000
+2.11400000000E+009, -8.35740134297E-001, +0.00000000000E+000
+2.11600000000E+009, -8.34764644752E-001, +0.00000000000E+000
+2.11800000000E+009, -8.36333655356E-001, +0.00000000000E+000
+2.12000000000E+009, -8.35930130037E-001, +0.00000000000E+000
+2.12200000000E+009, -8.35825977067E-001, +0.00000000000E+000
+2.12400000000E+009, -8.35217223809E-001, +0.00000000000E+000
+2.12600000000E+009, -8.34488573663E-001, +0.00000000000E+000
+2.12800000000E+009, -8.35686566120E-001, +0.00000000000E+000
+2.13000000000E+009, -8.34931743458E-001, +0.00000000000E+000
+2.13200000000E+009, -8.35130775421E-001, +0.00000000000E+000
+2.13400000000E+009, -8.34047277347E-001, +0.00000000000E+000
+2.13600000000E+009, -8.35135901050E-001, +0.00000000000E+000
+2.13800000000E+009, -8.35341502985E-001, +0.00000000000E+000
+2.14000000000E+009, -8.35927719500E-001, +0.00000000000E+000
+2.14200000000E+009, -8.35174996799E-001, +0.00000000000E+000
+2.14400000000E+009, -8.36914930903E-001, +0.00000000000E+000
+2.14600000000E+009, -8.38259056285E-001, +0.00000000000E+000
+2.14800000000E+009, -8.38041926356E-001, +0.00000000000E+000
+2.15000000000E+009, -8.39855869994E-001, +0.00000000000E+000
+2.15200000000E+009, -8.38442425351E-001, +0.00000000000E+000
+2.15400000000E+009, -8.41595830005E-001, +0.00000000000E+000
+2.15600000000E+009, -8.38541387629E-001, +0.00000000000E+000
+2.15800000000E+009, -8.39015118867E-001, +0.00000000000E+000
+2.16000000000E+009, -8.40367668856E-001, +0.00000000000E+000
+2.16200000000E+009, -8.42761567074E-001, +0.00000000000E+000
+2.16400000000E+009, -8.45243453777E-001, +0.00000000000E+000
+2.16600000000E+009, -8.46165446293E-001, +0.00000000000E+000
+2.16800000000E+009, -8.48454705177E-001, +0.00000000000E+000
+2.17000000000E+009, -8.48575170029E-001, +0.00000000000E+000
+2.17200000000E+009, -8.51087463450E-001, +0.00000000000E+000
+2.17400000000E+009, -8.50215446084E-001, +0.00000000000E+000
+2.17600000000E+009, -8.51586564582E-001, +0.00000000000E+000
+2.17800000000E+009, -8.52685513433E-001, +0.00000000000E+000
+2.18000000000E+009, -8.54365484372E-001, +0.00000000000E+000
+2.18200000000E+009, -8.57050914904E-001, +0.00000000000E+000
+2.18400000000E+009, -8.59309640998E-001, +0.00000000000E+000
+2.18600000000E+009, -8.60329265370E-001, +0.00000000000E+000
+2.18800000000E+009, -8.62821835829E-001, +0.00000000000E+000
+2.19000000000E+009, -8.62875962447E-001, +0.00000000000E+000
+2.19200000000E+009, -8.67325797323E-001, +0.00000000000E+000
+2.19400000000E+009, -8.68481983235E-001, +0.00000000000E+000
+2.19600000000E+009, -8.69462029014E-001, +0.00000000000E+000
+2.19800000000E+009, -8.71785039564E-001, +0.00000000000E+000
+2.20000000000E+009, -8.72376035243E-001, +0.00000000000E+000
+2.20200000000E+009, -8.77071669295E-001, +0.00000000000E+000
+2.20400000000E+009, -8.78027951491E-001, +0.00000000000E+000
+2.20600000000E+009, -8.79494051262E-001, +0.00000000000E+000
+2.20800000000E+009, -8.79745633535E-001, +0.00000000000E+000
+2.21000000000E+009, -8.81300457613E-001, +0.00000000000E+000
+2.21200000000E+009, -8.81867824528E-001, +0.00000000000E+000
+2.21400000000E+009, -8.84563977950E-001, +0.00000000000E+000
+2.21600000000E+009, -8.85405308377E-001, +0.00000000000E+000
+2.21800000000E+009, -8.87858171980E-001, +0.00000000000E+000
+2.22000000000E+009, -8.88990345263E-001, +0.00000000000E+000
+2.22200000000E+009, -8.90610622346E-001, +0.00000000000E+000
+2.22400000000E+009, -8.92718405412E-001, +0.00000000000E+000
+2.22600000000E+009, -8.93325978721E-001, +0.00000000000E+000
+2.22800000000E+009, -8.97139234395E-001, +0.00000000000E+000
+2.23000000000E+009, -8.97809852638E-001, +0.00000000000E+000
+2.23200000000E+009, -8.99012202385E-001, +0.00000000000E+000
+2.23400000000E+009, -9.03169884842E-001, +0.00000000000E+000
+2.23600000000E+009, -9.02780538424E-001, +0.00000000000E+000
+2.23800000000E+009, -9.03727396187E-001, +0.00000000000E+000
+2.24000000000E+009, -9.07762716105E-001, +0.00000000000E+000
+2.24200000000E+009, -9.11487316206E-001, +0.00000000000E+000
+2.24400000000E+009, -9.07674827722E-001, +0.00000000000E+000
+2.24600000000E+009, -9.10863632719E-001, +0.00000000000E+000
+2.24800000000E+009, -9.14461422743E-001, +0.00000000000E+000
+2.25000000000E+009, -9.17071499830E-001, +0.00000000000E+000
+2.25200000000E+009, -9.16656537740E-001, +0.00000000000E+000
+2.25400000000E+009, -9.19034553738E-001, +0.00000000000E+000
+2.25600000000E+009, -9.22237169456E-001, +0.00000000000E+000
+2.25800000000E+009, -9.24602928623E-001, +0.00000000000E+000
+2.26000000000E+009, -9.25589614762E-001, +0.00000000000E+000
+2.26200000000E+009, -9.27601956614E-001, +0.00000000000E+000
+2.26400000000E+009, -9.27540433459E-001, +0.00000000000E+000
+2.26600000000E+009, -9.30479044673E-001, +0.00000000000E+000
+2.26800000000E+009, -9.30002542003E-001, +0.00000000000E+000
+2.27000000000E+009, -9.35093221533E-001, +0.00000000000E+000
+2.27200000000E+009, -9.37435500183E-001, +0.00000000000E+000
+2.27400000000E+009, -9.39390689452E-001, +0.00000000000E+000
+2.27600000000E+009, -9.42246726872E-001, +0.00000000000E+000
+2.27800000000E+009, -9.44159733353E-001, +0.00000000000E+000
+2.28000000000E+009, -9.46682071404E-001, +0.00000000000E+000
+2.28200000000E+009, -9.47494179415E-001, +0.00000000000E+000
+2.28400000000E+009, -9.50467071158E-001, +0.00000000000E+000
+2.28600000000E+009, -9.50917670405E-001, +0.00000000000E+000
+2.28800000000E+009, -9.51727275390E-001, +0.00000000000E+000
+2.29000000000E+009, -9.55345088155E-001, +0.00000000000E+000
+2.29200000000E+009, -9.58451752548E-001, +0.00000000000E+000
+2.29400000000E+009, -9.59305873092E-001, +0.00000000000E+000
+2.29600000000E+009, -9.60022559718E-001, +0.00000000000E+000
+2.29800000000E+009, -9.62464222338E-001, +0.00000000000E+000
+2.30000000000E+009, -9.62590793821E-001, +0.00000000000E+000
+2.30200000000E+009, -9.64816339244E-001, +0.00000000000E+000
+2.30400000000E+009, -9.66345674816E-001, +0.00000000000E+000
+2.30600000000E+009, -9.69256490209E-001, +0.00000000000E+000
+2.30800000000E+009, -9.70287920753E-001, +0.00000000000E+000
+2.31000000000E+009, -9.72530605982E-001, +0.00000000000E+000
+2.31200000000E+009, -9.74818820427E-001, +0.00000000000E+000
+2.31400000000E+009, -9.76232255272E-001, +0.00000000000E+000
+2.31600000000E+009, -9.76929621427E-001, +0.00000000000E+000
+2.31800000000E+009, -9.78255147624E-001, +0.00000000000E+000
+2.32000000000E+009, -9.79148719998E-001, +0.00000000000E+000
+2.32200000000E+009, -9.80562557228E-001, +0.00000000000E+000
+2.32400000000E+009, -9.83587011832E-001, +0.00000000000E+000
+2.32600000000E+009, -9.84771855359E-001, +0.00000000000E+000
+2.32800000000E+009, -9.86332180543E-001, +0.00000000000E+000
+2.33000000000E+009, -9.86307960383E-001, +0.00000000000E+000
+2.33200000000E+009, -9.88514355200E-001, +0.00000000000E+000
+2.33400000000E+009, -9.89562409796E-001, +0.00000000000E+000
+2.33600000000E+009, -9.93014731157E-001, +0.00000000000E+000
+2.33800000000E+009, -9.94230468482E-001, +0.00000000000E+000
+2.34000000000E+009, -9.96114967133E-001, +0.00000000000E+000
+2.34200000000E+009, -1.00046861573E+000, +0.00000000000E+000
+2.34400000000E+009, -1.00320101584E+000, +0.00000000000E+000
+2.34600000000E+009, -1.00487541698E+000, +0.00000000000E+000
+2.34800000000E+009, -1.00855151548E+000, +0.00000000000E+000
+2.35000000000E+009, -1.01332228676E+000, +0.00000000000E+000
+2.35200000000E+009, -1.01639305700E+000, +0.00000000000E+000
+2.35400000000E+009, -1.02158069913E+000, +0.00000000000E+000
+2.35600000000E+009, -1.02583016004E+000, +0.00000000000E+000
+2.35800000000E+009, -1.03012781242E+000, +0.00000000000E+000
+2.36000000000E+009, -1.03457411523E+000, +0.00000000000E+000
+2.36200000000E+009, -1.04113915938E+000, +0.00000000000E+000
+2.36400000000E+009, -1.04789139906E+000, +0.00000000000E+000
+2.36600000000E+009, -1.05338957409E+000, +0.00000000000E+000
+2.36800000000E+009, -1.05867585899E+000, +0.00000000000E+000
+2.37000000000E+009, -1.06917642130E+000, +0.00000000000E+000
+2.37200000000E+009, -1.07825807392E+000, +0.00000000000E+000
+2.37400000000E+009, -1.08593802328E+000, +0.00000000000E+000
+2.37600000000E+009, -1.09355287378E+000, +0.00000000000E+000
+2.37800000000E+009, -1.10522694540E+000, +0.00000000000E+000
+2.38000000000E+009, -1.11377604359E+000, +0.00000000000E+000
+2.38200000000E+009, -1.12305700144E+000, +0.00000000000E+000
+2.38400000000E+009, -1.13382707341E+000, +0.00000000000E+000
+2.38600000000E+009, -1.14596785551E+000, +0.00000000000E+000
+2.38800000000E+009, -1.15628160901E+000, +0.00000000000E+000
+2.39000000000E+009, -1.16806651346E+000, +0.00000000000E+000
+2.39200000000E+009, -1.18193749720E+000, +0.00000000000E+000
+2.39400000000E+009, -1.19264263671E+000, +0.00000000000E+000
+2.39600000000E+009, -1.20499353838E+000, +0.00000000000E+000
+2.39800000000E+009, -1.21492330233E+000, +0.00000000000E+000
+2.40000000000E+009, -1.22645329527E+000, +0.00000000000E+000
+2.40200000000E+009, -1.23821616605E+000, +0.00000000000E+000
+2.40400000000E+009, -1.25208739615E+000, +0.00000000000E+000
+2.40600000000E+009, -1.26590327163E+000, +0.00000000000E+000
+2.40800000000E+009, -1.27725346011E+000, +0.00000000000E+000
+2.41000000000E+009, -1.29030631042E+000, +0.00000000000E+000
+2.41200000000E+009, -1.30349753918E+000, +0.00000000000E+000
+2.41400000000E+009, -1.31741608783E+000, +0.00000000000E+000
+2.41600000000E+009, -1.33030134873E+000, +0.00000000000E+000
+2.41800000000E+009, -1.34301972932E+000, +0.00000000000E+000
+2.42000000000E+009, -1.35578738172E+000, +0.00000000000E+000
+2.42200000000E+009, -1.36816052114E+000, +0.00000000000E+000
+2.42400000000E+009, -1.38308720078E+000, +0.00000000000E+000
+2.42600000000E+009, -1.39577991560E+000, +0.00000000000E+000
+2.42800000000E+009, -1.40760182248E+000, +0.00000000000E+000
+2.43000000000E+009, -1.41927708181E+000, +0.00000000000E+000
+2.43200000000E+009, -1.43262433141E+000, +0.00000000000E+000
+2.43400000000E+009, -1.44575593696E+000, +0.00000000000E+000
+2.43600000000E+009, -1.45740899113E+000, +0.00000000000E+000
+2.43800000000E+009, -1.47141416321E+000, +0.00000000000E+000
+2.44000000000E+009, -1.48427583832E+000, +0.00000000000E+000
+2.44200000000E+009, -1.49508731106E+000, +0.00000000000E+000
+2.44400000000E+009, -1.50646891662E+000, +0.00000000000E+000
+2.44600000000E+009, -1.51855101999E+000, +0.00000000000E+000
+2.44800000000E+009, -1.52943840046E+000, +0.00000000000E+000
+2.45000000000E+009, -1.54102503812E+000, +0.00000000000E+000
+2.45200000000E+009, -1.55190545582E+000, +0.00000000000E+000
+2.45400000000E+009, -1.56207983345E+000, +0.00000000000E+000
+2.45600000000E+009, -1.57350940996E+000, +0.00000000000E+000
+2.45800000000E+009, -1.58216385806E+000, +0.00000000000E+000
+2.46000000000E+009, -1.59544332369E+000, +0.00000000000E+000
+2.46200000000E+009, -1.60486345482E+000, +0.00000000000E+000
+2.46400000000E+009, -1.61553278849E+000, +0.00000000000E+000
+2.46600000000E+009, -1.62644307812E+000, +0.00000000000E+000
+2.46800000000E+009, -1.63543118017E+000, +0.00000000000E+000
+2.47000000000E+009, -1.64520561301E+000, +0.00000000000E+000
+2.47200000000E+009, -1.65518965185E+000, +0.00000000000E+000
+2.47400000000E+009, -1.66594258925E+000, +0.00000000000E+000
+2.47600000000E+009, -1.67797087195E+000, +0.00000000000E+000
+2.47800000000E+009, -1.68506851909E+000, +0.00000000000E+000
+2.48000000000E+009, -1.69822654920E+000, +0.00000000000E+000
+2.48200000000E+009, -1.70588872844E+000, +0.00000000000E+000
+2.48400000000E+009, -1.71702755172E+000, +0.00000000000E+000
+2.48600000000E+009, -1.73018064447E+000, +0.00000000000E+000
+2.48800000000E+009, -1.73929987142E+000, +0.00000000000E+000
+2.49000000000E+009, -1.75129227591E+000, +0.00000000000E+000
+2.49200000000E+009, -1.76301974982E+000, +0.00000000000E+000
+2.49400000000E+009, -1.77409674008E+000, +0.00000000000E+000
+2.49600000000E+009, -1.78755654251E+000, +0.00000000000E+000
+2.49800000000E+009, -1.79975209083E+000, +0.00000000000E+000
+2.50000000000E+009, -1.81232258841E+000, +0.00000000000E+000
+2.50200000000E+009, -1.82326122194E+000, +0.00000000000E+000
+2.50400000000E+009, -1.83537142213E+000, +0.00000000000E+000
+2.50600000000E+009, -1.84775159105E+000, +0.00000000000E+000
+2.50800000000E+009, -1.86395685483E+000, +0.00000000000E+000
+2.51000000000E+009, -1.87849987186E+000, +0.00000000000E+000
+2.51200000000E+009, -1.89095072009E+000, +0.00000000000E+000
+2.51400000000E+009, -1.90378409770E+000, +0.00000000000E+000
+2.51600000000E+009, -1.91759303679E+000, +0.00000000000E+000
+2.51800000000E+009, -1.92998933596E+000, +0.00000000000E+000
+2.52000000000E+009, -1.94175824213E+000, +0.00000000000E+000
+2.52200000000E+009, -1.95650993376E+000, +0.00000000000E+000
+2.52400000000E+009, -1.97297313899E+000, +0.00000000000E+000
+2.52600000000E+009, -1.98862435198E+000, +0.00000000000E+000
+2.52800000000E+009, -1.99927209957E+000, +0.00000000000E+000
+2.53000000000E+009, -2.01299911224E+000, +0.00000000000E+000
+2.53200000000E+009, -2.03006803284E+000, +0.00000000000E+000
+2.53400000000E+009, -2.04316952536E+000, +0.00000000000E+000
+2.53600000000E+009, -2.05398023560E+000, +0.00000000000E+000
+2.53800000000E+009, -2.06651775388E+000, +0.00000000000E+000
+2.54000000000E+009, -2.07781000159E+000, +0.00000000000E+000
+2.54200000000E+009, -2.09092885986E+000, +0.00000000000E+000
+2.54400000000E+009, -2.10413946787E+000, +0.00000000000E+000
+2.54600000000E+009, -2.11646080218E+000, +0.00000000000E+000
+2.54800000000E+009, -2.13027044127E+000, +0.00000000000E+000
+2.55000000000E+009, -2.13980423472E+000, +0.00000000000E+000
+2.55200000000E+009, -2.14994863358E+000, +0.00000000000E+000
+2.55400000000E+009, -2.16355141363E+000, +0.00000000000E+000
+2.55600000000E+009, -2.17600831762E+000, +0.00000000000E+000
+2.55800000000E+009, -2.18685437819E+000, +0.00000000000E+000
+2.56000000000E+009, -2.19634953087E+000, +0.00000000000E+000
+2.56200000000E+009, -2.20661527041E+000, +0.00000000000E+000
+2.56400000000E+009, -2.21656290384E+000, +0.00000000000E+000
+2.56600000000E+009, -2.22862140526E+000, +0.00000000000E+000
+2.56800000000E+009, -2.23946464661E+000, +0.00000000000E+000
+2.57000000000E+009, -2.24698435143E+000, +0.00000000000E+000
+2.57200000000E+009, -2.25658867709E+000, +0.00000000000E+000
+2.57400000000E+009, -2.26674082442E+000, +0.00000000000E+000
+2.57600000000E+009, -2.27739035356E+000, +0.00000000000E+000
+2.57800000000E+009, -2.28564263651E+000, +0.00000000000E+000
+2.58000000000E+009, -2.29564863914E+000, +0.00000000000E+000
+2.58200000000E+009, -2.30527533853E+000, +0.00000000000E+000
+2.58400000000E+009, -2.31598841510E+000, +0.00000000000E+000
+2.58600000000E+009, -2.32601163192E+000, +0.00000000000E+000
+2.58800000000E+009, -2.33589246821E+000, +0.00000000000E+000
+2.59000000000E+009, -2.34710463681E+000, +0.00000000000E+000
+2.59200000000E+009, -2.35827510036E+000, +0.00000000000E+000
+2.59400000000E+009, -2.36571636458E+000, +0.00000000000E+000
+2.59600000000E+009, -2.37734072216E+000, +0.00000000000E+000
+2.59800000000E+009, -2.38982931267E+000, +0.00000000000E+000
+2.60000000000E+009, -2.40309721309E+000, +0.00000000000E+000
+2.60200000000E+009, -2.41692680519E+000, +0.00000000000E+000
+2.60400000000E+009, -2.43102667803E+000, +0.00000000000E+000
+2.60600000000E+009, -2.44434968382E+000, +0.00000000000E+000
+2.60800000000E+009, -2.45947393718E+000, +0.00000000000E+000
+2.61000000000E+009, -2.47578130037E+000, +0.00000000000E+000
+2.61200000000E+009, -2.49073685579E+000, +0.00000000000E+000
+2.61400000000E+009, -2.50714747032E+000, +0.00000000000E+000
+2.61600000000E+009, -2.52629251465E+000, +0.00000000000E+000
+2.61800000000E+009, -2.54484691028E+000, +0.00000000000E+000
+2.62000000000E+009, -2.56585282120E+000, +0.00000000000E+000
+2.62200000000E+009, -2.58813399939E+000, +0.00000000000E+000
+2.62400000000E+009, -2.61084692447E+000, +0.00000000000E+000
+2.62600000000E+009, -2.63383420150E+000, +0.00000000000E+000
+2.62800000000E+009, -2.65943082916E+000, +0.00000000000E+000
+2.63000000000E+009, -2.68203320747E+000, +0.00000000000E+000
+2.63200000000E+009, -2.70983712238E+000, +0.00000000000E+000
+2.63400000000E+009, -2.73725947267E+000, +0.00000000000E+000
+2.63600000000E+009, -2.76771671739E+000, +0.00000000000E+000
+2.63800000000E+009, -2.79597111862E+000, +0.00000000000E+000
+2.64000000000E+009, -2.82608021803E+000, +0.00000000000E+000
+2.64200000000E+009, -2.85711648878E+000, +0.00000000000E+000
+2.64400000000E+009, -2.89104438023E+000, +0.00000000000E+000
+2.64600000000E+009, -2.92554724029E+000, +0.00000000000E+000
+2.64800000000E+009, -2.95979841256E+000, +0.00000000000E+000
+2.65000000000E+009, -2.99384663532E+000, +0.00000000000E+000
+2.65200000000E+009, -3.02931374486E+000, +0.00000000000E+000
+2.65400000000E+009, -3.06515946617E+000, +0.00000000000E+000
+2.65600000000E+009, -3.10038538153E+000, +0.00000000000E+000
+2.65800000000E+009, -3.13814646756E+000, +0.00000000000E+000
+2.66000000000E+009, -3.17479086575E+000, +0.00000000000E+000
+2.66200000000E+009, -3.21300021670E+000, +0.00000000000E+000
+2.66400000000E+009, -3.24968369966E+000, +0.00000000000E+000
+2.66600000000E+009, -3.28356208635E+000, +0.00000000000E+000
+2.66800000000E+009, -3.32048534385E+000, +0.00000000000E+000
+2.67000000000E+009, -3.35776384465E+000, +0.00000000000E+000
+2.67200000000E+009, -3.39366874749E+000, +0.00000000000E+000
+2.67400000000E+009, -3.43189771672E+000, +0.00000000000E+000
+2.67600000000E+009, -3.47144608199E+000, +0.00000000000E+000
+2.67800000000E+009, -3.50759981131E+000, +0.00000000000E+000
+2.68000000000E+009, -3.54306101501E+000, +0.00000000000E+000
+2.68200000000E+009, -3.57773199196E+000, +0.00000000000E+000
